type,success_count,error_count,total_time_ms,avg_classification_time_ms,posts_per_minute,batch_size,efficiency,timestamp,level,uri,error,attempts,disaster_type,classification_time,model_confidence,help_request,action,total_todo,queue_fetched,already_processed
classification_error,,,,,,,,1970-01-21 09:31:41.407851,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbarozq76225,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:41.409511,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbavo2xl2s2o,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:41.411114,info,at://did:plc:nchapqrqunftqm76t7oy53ts/app.bsky.feed.post/3lbatrw2sf224,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,8982.0,229.0,20.04,6.0,50.0%,1970-01-21 09:31:41.411224,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:41.700188,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:41.701037,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:41.701309,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbb3fzog6k2c,,,not_relevant,227.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:41.703062,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbb4y6jta22a,,,not_relevant,178.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:41.704789,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbd6z52bwc2t,,,not_relevant,182.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:41.706323,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbb2wkfoys2c,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:41.707988,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbb46vrzvs26,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:41.709640,info,at://did:plc:oky5czdrnfjpqslsw2a5iclo/app.bsky.feed.post/3lbd2eaura22r,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9525.0,196.0,18.90,6.0,50.0%,1970-01-21 09:31:41.709713,info,,,,,,,,,,,
worker_summary,3.0,3.0,9525.0,196.0,18.90,6.0,50.0%,1970-01-21 09:31:41.709713,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:42.001309,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:42.001511,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:42.002877,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbdmuh7axs2u,,,not_relevant,1114.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.004592,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbdnmy6ck22u,,,not_relevant,178.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.006358,info,at://did:plc:fzti7xp7vy43jk7wffeio636/app.bsky.feed.post/3lbdh2jepxs2s,,,not_relevant,241.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:42.007892,info,at://did:plc:o62kemt7zdpra63mu42jw2ci/app.bsky.feed.post/3lbfl6kvmns2h,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.009483,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbdnjc7ars2u,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.011097,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbdnnd3bjs2u,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9845.0,511.0,18.28,6.0,50.0%,1970-01-21 09:31:42.011154,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:42.300913,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:42.302113,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:42.302451,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbhxc7i7wk2d,,,not_relevant,290.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.304200,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbfx22zhr22l,,,not_relevant,184.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.306018,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbfqfbnd322j,,,not_relevant,252.0,0.85,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:42.307553,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbgdtsgdwk2n,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.309221,info,at://did:plc:o62kemt7zdpra63mu42jw2ci/app.bsky.feed.post/3lbhyto2csk2q,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.310892,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbfxa4vg4s2l,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,10123.0,242.0,17.78,6.0,50.0%,1970-01-21 09:31:42.311036,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:42.601514,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:42.602033,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:42.602334,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbiagdzqzc2d,,,not_relevant,256.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.604056,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbicusiykk2g,,,not_relevant,189.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.605769,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbi3mz6isk2e,,,not_relevant,182.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:42.607307,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbi3sly7js2i,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.608910,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbiccxf2i22g,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.610553,info,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.post/3lbic4dss222e,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9099.0,209.0,19.78,6.0,50.0%,1970-01-21 09:31:42.610613,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:42.900197,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:42.900920,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:42.901469,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbiolq6hs22z,,,not_relevant,370.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.903219,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbinlhtybk2k,,,not_relevant,216.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:42.904940,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbigaaxj4k2m,,,not_relevant,179.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:42.906472,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbihpvcul22i,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.908076,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbijcooll22f,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:42.909721,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbip55j3sc2d,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9595.0,255.0,18.76,6.0,50.0%,1970-01-21 09:31:42.909792,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:43.200359,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:43.200520,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:43.200842,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkhnrryfc2m,,,not_relevant,289.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:43.202592,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkiqk2ie22l,,,not_relevant,220.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:43.204304,info,at://did:plc:ngzvrvtyv7hsexrkb64r6ftc/app.bsky.feed.post/3lbjvf7h2h22a,,,not_relevant,181.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:43.205842,info,at://did:plc:j56t4b5kzxtda2dkirgg2wm5/app.bsky.feed.post/3lbkl5htude2k,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:43.207434,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkim5obes2m,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:43.209069,info,at://did:plc:y6cdafhhwee3sqzqi34lrzjg/app.bsky.feed.post/3lbkcg3un6c25,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,8775.0,230.0,20.51,6.0,50.0%,1970-01-21 09:31:43.209131,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:43.500844,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:43.502001,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:43.502265,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkqzxx5es2w,,,not_relevant,207.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:43.504005,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkt5rqbq22w,,,not_relevant,206.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:43.505789,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkpaivqpk22,,,not_relevant,234.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:43.507332,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkqaleqa222,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:43.508993,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbks5k62lc2w,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:43.510655,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkvesurzc2b,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9911.0,216.0,18.16,6.0,50.0%,1970-01-21 09:31:43.510754,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:43.801985,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:43.802381,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:43.802746,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbl7bwkpj22q,,,not_relevant,225.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:43.804574,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbl3rckz6k22,,,not_relevant,302.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:43.806312,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkw72cde223,,,not_relevant,215.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:43.807845,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbl22adls22g,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:43.809460,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbkzvjeyos22,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:43.811057,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lblcqidbdk2v,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9157.0,247.0,19.66,6.0,50.0%,1970-01-21 09:31:43.811142,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:44.100937,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:44.101330,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:44.101607,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbmwd57p6k2c,,,not_relevant,205.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:44.103352,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbmzheslh22d,,,not_relevant,204.0,0.85,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:44.105061,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbmxdhmwgs2c,,,not_relevant,179.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:44.106595,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbmva2rp7c2c,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:44.108225,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbmygfswu22d,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:44.109866,info,at://did:plc:vuddjvzmmsfhmcuqifbyho4b/app.bsky.feed.post/3lbmtzbutha25,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,9011.0,196.0,19.98,6.0,50.0%,1970-01-21 09:31:44.109947,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:44.403177,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:44.403837,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:44.404817,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnakx33ic2x,,,not_relevant,737.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:44.406657,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnegcm6us2d,,,not_relevant,253.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:44.497879,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbn4occ5ps2r,,,not_relevant,88783.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:44.499653,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbn5xfpaac2k,,,not_relevant,230.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:44.501205,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnctw4pbs2x,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:44.502880,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnfysrym22d,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,4.0,2.0,99772.0,22501.0,2.41,6.0,66.7%,1970-01-21 09:31:44.502949,info,,,,,,,,,,,
worker_summary,4.0,2.0,99772.0,22501.0,2.41,6.0,66.7%,1970-01-21 09:31:44.502949,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:44.701174,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:44.701831,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:44.702136,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbpfbgk3rs24,,,not_relevant,245.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:44.703930,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbpcyijvd225,,,not_relevant,249.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:44.705470,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnlrxpzd22v,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:44.707084,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnintyp5s2z,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:44.708709,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbnok5oouk2p,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:44.710351,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbpgy6phj224,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,2.0,4.0,9248.0,247.0,12.98,6.0,33.3%,1970-01-21 09:31:44.710422,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:45.000926,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:45.001543,info,,,,,,,,,6.0,6.0,0.0
classification_result,,,,,,,,1970-01-21 09:31:45.002964,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbprvnvv622d,,,not_relevant,818.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.004718,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbplqwyd7k2j,,,not_relevant,211.0,0.95,False,deleted_not_relevant,,,
classification_result,,,,,,,,1970-01-21 09:31:45.006495,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbpijb5s6k24,,,not_relevant,251.0,0.95,False,deleted_not_relevant,,,
classification_error,,,,,,,,1970-01-21 09:31:45.008032,info,at://did:plc:afzcvofyfbzhlu77wsmy7r3w/app.bsky.feed.post/3lbpqxlci6k2g,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:45.009680,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbpjvd47ak2t,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
classification_error,,,,,,,,1970-01-21 09:31:45.011281,info,at://did:plc:ln72v57ivz2g46uqf4xxqiuh/app.bsky.feed.post/3lbruguehrs2p,"Error: Groq HTTP 429 – {""error"":{""message"":""Rate limit reached for model `qwen/qwen3-32b` in organization `org_01k59vwz08enk8jfafjv6sdw1x` service tier `on_demand` on requests per day (RPD): Limit 100",2.0,,,,,,,,
worker_summary,3.0,3.0,10422.0,427.0,17.27,6.0,50.0%,1970-01-21 09:31:45.011341,info,,,,,,,,,,,
worker_start,,,,,,6.0,,1970-01-21 09:31:45.301523,info,,,,,,,,,,,
processing_start,,,,,,,,1970-01-21 09:31:45.302635,info,,,,,,,,,6.0,6.0,0.0
